,n,k,n_changes,n_matches
0,8000,4,2,7069
1,8000,4,5,7066
2,8000,4,3,7056
3,8000,4,0,7008
4,8000,4,10,7054
5,8000,4,0,7036
6,8000,4,0,7021
7,8000,4,4,7022
8,8000,4,7,7071
9,8000,4,11,7039
10,8000,4,14,7073
11,8000,4,0,7033
12,8000,4,9,7066
13,8000,4,0,7059
14,8000,4,0,7040
15,8000,4,0,7072
16,8000,4,4,7049
17,8000,4,2,7035
18,8000,4,0,7085
19,8000,4,0,7067
20,8000,4,0,7060
21,8000,4,0,7039
22,8000,4,22,7075
23,8000,4,32,7053
24,8000,4,0,7066
25,8000,4,0,7054
26,8000,4,15,7042
27,8000,4,3,7057
28,8000,4,4,7047
29,8000,4,7,7045
30,8000,4,8,7036
31,8000,4,0,7066
32,8000,4,2,7041
33,8000,4,4,7059
34,8000,4,7,7070
35,8000,4,0,7071
36,8000,4,13,7038
37,8000,4,16,7066
38,8000,4,20,7097
39,8000,4,14,7060
40,8000,4,2,7003
41,8000,4,4,7038
42,8000,4,0,7054
43,8000,4,6,7045
44,8000,4,16,7050
45,8000,4,6,7032
46,8000,4,0,7045
47,8000,4,15,7060
48,8000,4,12,7062
49,8000,4,0,7021
50,8000,4,14,7044
51,8000,4,3,7044
52,8000,4,5,7080
53,8000,4,0,7039
54,8000,4,2,7024
55,8000,4,0,7037
56,8000,4,5,7034
57,8000,4,8,7052
58,8000,4,0,7016
59,8000,4,0,7054
60,8000,4,4,6996
61,8000,4,4,7053
62,8000,4,24,7029
63,8000,4,3,7033
64,8000,4,0,7065
65,8000,4,23,7052
66,8000,4,0,7035
67,8000,4,2,7047
68,8000,4,11,7061
69,8000,4,6,7061
70,8000,4,5,7058
71,8000,4,8,7043
72,8000,4,4,7055
73,8000,4,0,7071
74,8000,4,0,7045
75,8000,4,0,7070
76,8000,4,0,7056
77,8000,4,0,7066
78,8000,4,0,7077
79,8000,4,0,7039
80,8000,4,0,7082
81,8000,4,0,7051
82,8000,4,16,7052
83,8000,4,0,7020
84,8000,4,0,7042
85,8000,4,4,7060
86,8000,4,3,7069
87,8000,4,2,7054
88,8000,4,0,7067
89,8000,4,0,7053
90,8000,4,13,7057
91,8000,4,6,7012
92,8000,4,6,7044
93,8000,4,0,7023
94,8000,4,5,7045
95,8000,4,6,7051
96,8000,4,0,7079
97,8000,4,0,7064
98,8000,4,2,7026
99,8000,4,0,7075
